Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Events
2012-10-05,21,65176892,0,70.28,3.617,222.8159232,6.17,0
2012-10-12,21,65304344,0,61.53,3.601,223.015424,6.17,0
2012-10-19,21,64136816,0,68.52,3.594,223.0598144,6.17,0
2012-10-26,21,67520288,0,70.5,3.506,223.0783488,6.17,0
2010-02-05,22,103301736,0,24.36,2.788,135.3524608,8.282999999999998,0
2010-02-12,22,102257128,1,28.14,2.771,135.4113024,8.282999999999998,1
2010-02-19,22,98846760,0,31.96,2.747,135.4657792,8.282999999999998,0
2010-02-26,22,89976144,0,35.98,2.753,135.5195136,8.282999999999998,0
2010-03-05,22,100920128,0,36.82,2.766,135.5732608,8.282999999999998,0
2010-03-12,22,96718736,0,43.43,2.805,135.6269952,8.282999999999998,0
2010-03-19,22,96614512,0,46.03,2.834,135.668224,8.282999999999998,0
2010-03-26,22,101207512,0,48.56,2.831,135.7073664,8.282999999999998,0
2010-04-02,22,117734096,0,44.96,2.826,135.746496,8.348,0
2010-04-09,22,103317104,0,57.06,2.849,135.7856384,8.348,0
2010-04-16,22,100096864,0,51.14,2.885,135.82725,8.348,0
2010-04-23,22,96959448,0,51.04,2.895,135.8721664,8.348,0
2010-04-30,22,97768304,0,50.96,2.935,135.9170816,8.348,0
2010-05-07,22,105297328,0,63.81,2.981,135.962,8.348,0
2010-05-14,22,97358536,0,50.99,2.983,136.0104,8.348,0
2010-05-21,22,97997792,0,59.99,2.961,136.0796544,8.348,0
2010-06-04,22,109553912,0,69.49,2.857,136.2181632,8.348,0
2010-06-11,22,106119648,0,65.01,2.83,136.287424,8.348,0
2010-06-18,22,105289528,0,67.13,2.805,136.3243392,8.348,0
2010-06-25,22,109502032,0,74.37,2.81,136.3483136,8.348,0
2010-07-02,22,112025968,0,72.87999999999998,2.815,136.372288,8.433,0
2010-07-09,22,109265424,0,79.22,2.806,136.3962624,8.433,0
2010-07-16,22,98839296,0,76.29999999999998,2.796,136.417984,8.433,0
2010-07-30,22,97077360,0,76.34999999999998,2.792,136.4553984,8.433,0
2010-08-06,22,101032616,0,74.37,2.792,136.474112,8.433,0
2010-08-13,22,99309744,0,74.75,2.81,136.4928256,8.433,0
2010-08-20,22,101704544,0,73.20999999999998,2.796,136.5249152,8.433,0
2010-08-27,22,108142096,0,68.99,2.77,136.557008,8.433,0
2010-09-03,22,107453584,0,75.84999999999998,2.735,136.5891072,8.433,0
2010-09-17,22,91828600,0,62.49,2.716,136.6338048,8.433,0
2010-09-24,22,90277928,0,65.14,2.718,136.6317824,8.433,0
2010-10-01,22,90598720,0,69.31,2.717,136.62976,8.572,0
2010-10-08,22,101505160,0,56.32,2.776,136.6277376,8.572,0
2010-10-15,22,95440144,0,55.23,2.878,136.640192,8.572,0
2010-10-22,22,96099856,0,50.24,2.919,136.688864,8.572,0
2010-10-29,22,102576624,0,57.73,2.938,136.7375488,8.572,0
2010-11-05,22,100688816,0,44.34,2.938,136.7862272,8.572,0
2010-11-12,22,104369864,0,44.42,2.961,136.8349056,8.572,0
2010-11-19,22,98589648,0,48.62,3.03,136.7715712,8.572,0
2010-11-26,22,156450224,1,44.61,3.07,136.6895744,8.572,1
2010-12-03,22,123051456,0,39.42,3.065,136.6075776,8.572,0
2010-12-10,22,136720288,0,28.43,3.132,136.525568,8.572,0
2010-12-17,22,152768304,0,30.46,3.139,136.52928,8.572,0
2010-12-24,22,196244512,0,29.76,3.15,136.59728,8.572,0
2010-12-31,22,77426224,1,28.49,3.177,136.665264,8.572,1
2011-01-14,22,80753552,0,24.76,3.215,136.803472,8.458,0
2011-01-21,22,85500104,0,26.8,3.232,136.8870656,8.458,0
2011-01-28,22,79936912,0,20.61,3.243,136.9706496,8.458,0
2011-02-04,22,94606096,0,26.39,3.24,137.0542464,8.458,0
2011-02-11,22,100920632,1,28.89,3.255,137.1378304,8.458,1
2011-02-18,22,97596488,0,35.34,3.263,137.2511872,8.458,0
2011-02-25,22,91124544,0,30.23,3.281,137.376448,8.458,0
2011-03-04,22,99735312,0,33.52,3.437,137.5017088,8.458,0
2011-03-11,22,94458720,0,41.42,3.6,137.6269568,8.458,0
2011-03-18,22,92642712,0,43.38,3.634,137.7398912,8.458,0
2011-03-25,22,93352840,0,38.77,3.624,137.8478976,8.458,0
2011-04-01,22,95158840,0,36.04,3.638,137.9558912,8.252,0
2011-04-08,22,96904672,0,44.42,3.72,138.0638976,8.252,0
2011-04-15,22,100855704,0,48.88,3.823,138.1646976,8.252,0
2011-05-06,22,103207608,0,53.63,4.078,138.41312,8.252,0
2011-05-13,22,100155872,0,57.71,4.095,138.4959232,8.252,0
2011-05-20,22,97030784,0,58.56,4.101,138.587104,8.252,0
2011-05-27,22,102156832,0,62.59,4.034,138.6782848,8.252,0
2011-06-03,22,112516992,0,70.09,3.973,138.7694592,8.252,0
2011-06-10,22,106086848,0,69.53,3.924,138.8606336,8.252,0
2011-06-17,22,104245464,0,63.97,3.873,139.0028288,8.252,0
2011-07-01,22,107749168,0,70.8,3.815,139.36375,8.022999999999998,0
2011-07-08,22,101705064,0,74.22,3.784,139.5442048,8.022999999999998,0
2011-07-15,22,96195360,0,75.2,3.827,139.7006336,8.022999999999998,0
2011-07-29,22,94495872,0,75.31999999999998,3.898,139.893312,8.022999999999998,0
2011-08-05,22,98323296,0,75.33,3.903,139.9896448,8.022999999999998,0
2011-08-19,22,97300488,0,71.3,3.82,140.1289216,8.022999999999998,0
2011-08-26,22,118181528,0,72.22,3.796,140.1629568,8.022999999999998,0
2011-09-02,22,91276272,0,69.16,3.784,140.196992,8.022999999999998,0
2011-09-09,22,100443456,1,69.14,3.809,140.2310144,8.022999999999998,1
2011-09-16,22,93742064,0,68.08,3.809,140.2735,8.022999999999998,0
2011-09-23,22,89983472,0,62.36,3.758,140.32725,8.022999999999998,0
2011-09-30,22,95331416,0,69.78,3.684,140.381,8.022999999999998,0
2011-10-07,22,99343664,0,56.44,3.633,140.43475,7.706,0
2011-10-14,22,94433728,0,62.63,3.583,140.4784256,7.706,0
2011-10-21,22,98156720,0,59.3,3.618,140.4616064,7.706,0
2011-10-28,22,109935168,0,49.31,3.604,140.4447872,7.706,0
2011-11-04,22,110657560,0,42.81,3.586,140.4279808,7.706,0
2011-11-11,22,105174032,0,47.8,3.57,140.4111616,7.706,0
2011-11-18,22,100757944,0,50.62,3.571,140.4127872,7.706,0
2011-11-25,22,153585744,1,46.28,3.536,140.4217856,7.706,1
2011-12-02,22,116762112,0,49.11,3.501,140.430784,7.706,0
2011-12-09,22,130896744,0,45.35,3.47,140.4397824,7.706,0
2011-12-16,22,145315328,0,39.11,3.445,140.47008,7.706,0
2011-12-23,22,186319568,0,39.83,3.413,140.528768,7.706,0
2011-12-30,22,98266112,1,36.28,3.402,140.587456,7.706,1
2012-01-13,22,85543760,0,39.0,3.523,140.7048192,7.503,0
2012-01-20,22,89702744,0,29.16,3.542,140.8086144,7.503,0
2012-01-27,22,78645920,0,35.68,3.568,140.9123968,7.503,0
2012-02-03,22,95848776,0,40.58,3.633,141.016192,7.503,0
2012-02-10,22,103444808,1,35.68,3.655,141.1199872,7.503,1
2012-02-17,22,100474944,0,36.25,3.703,141.2140416,7.503,0
2012-02-24,22,91295896,0,39.0,3.751,141.3007872,7.503,0
2012-03-02,22,97486664,0,37.47,3.827,141.3875328,7.503,0
2012-03-09,22,99112704,0,41.72,3.876,141.4742912,7.503,0
2012-03-16,22,96678000,0,46.06,3.867,141.55478,7.503,0
2012-03-30,22,96576992,0,46.4,3.921,141.6990848,7.503,0
2012-04-06,22,119748968,0,46.38,3.957,141.7712384,7.671,0
2012-04-13,22,93911824,0,49.89,4.025,141.843392,7.671,0
2012-04-20,22,100034288,0,58.81,4.046,141.9015296,7.671,0
2012-04-27,22,92253992,0,51.42,4.023,141.9596544,7.671,0
2012-05-04,22,100508328,0,50.75,3.991,142.017792,7.671,0
2012-05-11,22,99786864,0,56.72,3.947,142.0759296,7.671,0
2012-05-18,22,98661200,0,61.9,3.899,142.0970112,7.671,0
2012-05-25,22,104729736,0,62.39,3.85,142.1032832,7.671,0
2012-06-01,22,110285736,0,70.01,3.798,142.1095424,7.671,0
2012-06-08,22,106113440,0,61.71,3.746,142.1158144,7.671,0
2012-06-15,22,106121920,0,66.56,3.683,142.1292544,7.671,0
2012-06-29,22,105388176,0,70.99,3.577,142.1920384,7.671,0
2012-07-06,22,109778616,0,77.40999999999998,3.538,142.223424,7.753,0
2012-07-13,22,97136136,0,75.81,3.561,142.2548224,7.753,0
2012-07-20,22,99196936,0,76.56999999999998,3.61,142.2337536,7.753,0
2012-07-27,22,92573120,0,73.51999999999998,3.701,142.2126976,7.753,0
2012-08-03,22,100725784,0,72.98999999999998,3.698,142.1916288,7.753,0
2012-08-10,22,97381280,0,76.73999999999998,3.772,142.17056,7.753,0
2012-08-17,22,98127328,0,74.92,3.84,142.215744,7.753,0
2012-08-24,22,106090672,0,70.42,3.874,142.310592,7.753,0
2012-08-31,22,102227088,0,71.93,3.884,142.4054528,7.753,0
2012-09-14,22,91804928,0,66.42,3.988,142.5938816,7.753,0
2012-09-21,22,92161256,0,63.38,4.056,142.6798208,7.753,0
2012-09-28,22,97647952,0,62.17,4.018,142.76575,7.753,0
2012-10-05,22,100988736,0,62.09,4.027,142.8516864,7.543,0
2012-10-12,22,100403984,0,54.18,4.029,142.9376128,7.543,0
2012-10-19,22,97802792,0,55.28,4.0,142.86336,7.543,0
2012-10-26,22,109442272,0,57.58,3.917,142.7624064,7.543,0
2010-02-05,23,136472160,0,15.25,2.788,131.5278976,5.892,0
2010-02-12,23,138089216,1,18.75,2.771,131.5866112,5.892,1
2010-02-19,23,131958800,0,26.7,2.747,131.637,5.892,0
2010-02-26,23,119870968,0,32.68,2.753,131.686,5.892,0
2010-03-05,23,131117592,0,33.15,2.766,131.735,5.892,0
2010-03-12,23,140808288,0,36.07,2.805,131.784,5.892,0
2010-03-19,23,122900832,0,43.01,2.834,131.8242944,5.892,0
2010-04-02,23,155662768,0,40.5,2.826,131.9019648,5.435,0
2010-04-16,23,128882368,0,44.25,2.885,131.9809,5.435,0
2010-04-23,23,131502304,0,46.4,2.895,132.0226688,5.435,0
2010-04-30,23,125941456,0,45.47,2.935,132.0644352,5.435,0
2010-05-07,23,136555232,0,61.04,2.981,132.1062,5.435,0
2010-05-14,23,130305512,0,45.33,2.983,132.152128,5.435,0
2010-05-21,23,132742432,0,57.94,2.961,132.2230272,5.435,0
2010-05-28,23,157115856,0,69.26,2.906,132.2939392,5.435,0
2010-06-04,23,151443552,0,64.94,2.857,132.3648384,5.435,0
2010-06-11,23,143943200,0,58.35,2.83,132.4357376,5.435,0
2010-06-18,23,150770896,0,60.29,2.805,132.4733312,5.435,0
2010-06-25,23,141520480,0,69.83,2.81,132.4976,5.435,0
2010-07-02,23,154911312,0,64.76,2.815,132.5218688,5.326,0
2010-07-09,23,141753584,0,77.15999999999998,2.806,132.5461376,5.326,0
2010-07-16,23,141312416,0,73.94,2.796,132.5667712,5.326,0
2010-07-23,23,133363448,0,70.2,2.784,132.5825792,5.326,0
2010-07-30,23,131977352,0,69.71,2.792,132.5983872,5.326,0
2010-08-06,23,141701312,0,70.03,2.792,132.6141952,5.326,0
2010-08-13,23,134634592,0,67.43,2.81,132.63,5.326,0
2010-08-20,23,143990112,0,68.65,2.796,132.6616192,5.326,0
2010-08-27,23,158462336,0,63.25,2.77,132.6932224,5.326,0
2010-09-03,23,140511920,0,72.90999999999998,2.735,132.7248384,5.326,0
2010-09-10,23,127284288,1,63.21,2.717,132.7564544,5.326,1
2010-09-17,23,115913256,0,55.3,2.716,132.7670656,5.326,0
2010-09-24,23,109905568,0,57.75,2.718,132.7619328,5.326,0
2010-10-01,23,112990944,0,62.07,2.717,132.7568,5.287,0
2010-10-08,23,117985168,0,50.75,2.776,132.7516672,5.287,0
2010-10-15,23,111980968,0,45.55,2.878,132.7633536,5.287,0
2010-10-22,23,114750392,0,43.19,2.919,132.8171008,5.287,0
2010-10-29,23,111287120,0,48.68,2.938,132.8708352,5.287,0
2010-11-05,23,120312000,0,36.6,2.938,132.9245824,5.287,0
2010-11-12,23,138795376,0,35.59,2.961,132.9783168,5.287,0
2010-11-19,23,131499432,0,41.66,3.03,132.9172,5.287,0
2010-11-26,23,207268512,1,34.95,3.07,132.836928,5.287,1
2010-12-03,23,161702544,0,34.3,3.065,132.756672,5.287,0
2010-12-10,23,187236592,0,20.12,3.132,132.6764,5.287,0
2010-12-17,23,223857344,0,23.05,3.139,132.680448,5.287,0
2010-12-31,23,116977384,1,19.05,3.177,132.8150272,5.287,1
2011-01-07,23,112203448,0,27.81,3.193,132.8823168,5.114,0
2011-01-21,23,111070608,0,15.58,3.232,133.0285184,5.114,0
2011-01-28,23,108365760,0,10.91,3.243,133.1059712,5.114,0
2011-02-04,23,115943856,0,14.5,3.24,133.183424,5.114,0
2011-02-18,23,136997152,0,26.6,3.263,133.3701376,5.114,0
2011-03-04,23,130118528,0,20.67,3.437,133.614144,5.114,0
2011-03-11,23,104204352,0,29.36,3.6,133.7361408,5.114,0
2011-03-18,23,120368264,0,37.28,3.634,133.8492288,5.114,0
2011-03-25,23,114862480,0,29.11,3.624,133.9587456,5.114,0
2011-04-01,23,118269496,0,29.44,3.638,134.0682624,4.781,0
2011-04-08,23,124890200,0,36.74,3.72,134.1777792,4.781,0
2011-04-15,23,126368048,0,45.51,3.823,134.278464,4.781,0
2011-04-22,23,144730128,0,39.62,3.919,134.3571,4.781,0
2011-05-06,23,135992112,0,50.07,4.078,134.514368,4.781,0
2011-05-13,23,125491488,0,55.12,4.095,134.593,4.781,0
2011-05-20,23,133761752,0,56.67,4.101,134.680384,4.781,0
2011-05-27,23,136194512,0,63.27,4.034,134.7677696,4.781,0
2011-06-03,23,156216192,0,67.21,3.973,134.8551552,4.781,0
2011-06-10,23,144702800,0,65.23,3.924,134.9425536,4.781,0
2011-06-17,23,147052080,0,61.06,3.873,135.0837376,4.781,0
2011-06-24,23,143403616,0,63.8,3.851,135.2652672,4.781,0
2011-07-01,23,149250752,0,65.65,3.815,135.4468,4.584,0
2011-07-08,23,137948800,0,69.92,3.784,135.6283392,4.584,0
2011-07-15,23,136052064,0,69.8,3.827,135.783744,4.584,0
2011-07-29,23,131976752,0,69.55,3.898,135.9639296,4.584,0
2011-08-05,23,141634464,0,69.53,3.903,136.0540288,4.584,0
2011-08-12,23,138095200,0,69.86,3.88,136.144128,4.584,0
2011-08-19,23,145341648,0,67.09,3.82,136.183136,4.584,0
2011-08-26,23,163726624,0,67.04,3.796,136.2136192,4.584,0
2011-09-02,23,146429568,0,65.33,3.784,136.244096,4.584,0
2011-09-16,23,125332920,0,60.52,3.809,136.3145,4.584,0
2011-09-23,23,128908280,0,57.14,3.758,136.367,4.584,0
2011-09-30,23,127559784,0,64.76,3.684,136.4195,4.584,0
2011-10-07,23,146350192,0,49.0,3.633,136.472,4.42,0
2011-10-14,23,125777832,0,56.79,3.583,136.5150976,4.42,0
2011-10-21,23,144103264,0,52.12,3.618,136.5017728,4.42,0
2011-10-28,23,140719200,0,42.57,3.604,136.488448,4.42,0
2011-11-04,23,142843632,0,39.18,3.586,136.475136,4.42,0
2011-11-11,23,143694080,0,44.04,3.57,136.4618112,4.42,0
2011-11-18,23,134563200,0,45.48,3.571,136.4666624,4.42,0
2011-11-25,23,205705952,1,35.23,3.536,136.4788,4.42,1
2011-12-02,23,155288656,0,43.6,3.501,136.4909312,4.42,0
2011-12-23,23,258795328,0,27.8,3.413,136.5883904,4.42,0
2011-12-30,23,121348696,1,22.3,3.402,136.643264,4.42,1
2012-01-06,23,115066256,0,24.29,3.439,136.698128,4.261,0
2012-01-13,23,103145136,0,28.49,3.523,136.753,4.261,0
2012-01-20,23,114699216,0,15.33,3.542,136.8564224,4.261,0
2012-01-27,23,103747640,0,25.71,3.568,136.9598336,4.261,0
2012-02-03,23,126187264,0,29.71,3.633,137.0632576,4.261,0
2012-02-10,23,135844400,1,26.6,3.655,137.1666816,4.261,1
2012-02-17,23,136554672,0,27.01,3.703,137.258304,4.261,0
2012-02-24,23,127294824,0,31.12,3.751,137.3411072,4.261,0
2012-03-16,23,125836432,0,41.19,3.867,137.584384,4.261,0
2012-03-30,23,126196496,0,36.71,3.921,137.7261952,4.261,0
2012-04-06,23,160460576,0,37.43,3.957,137.7970944,4.125,0
2012-04-13,23,123175256,0,41.81,4.025,137.868,4.125,0
2012-04-20,23,128789944,0,56.55,4.046,137.923072,4.125,0
2012-04-27,23,127775872,0,44.62,4.023,137.9781376,4.125,0
2012-05-04,23,131737968,0,45.88,3.991,138.0332,4.125,0
2012-05-11,23,132191432,0,52.9,3.947,138.0882688,4.125,0
2012-05-18,23,133295248,0,58.42,3.899,138.1065856,4.125,0
2012-05-25,23,155293472,0,66.43,3.85,138.1101952,4.125,0
2012-06-01,23,147614432,0,66.22,3.798,138.1138048,4.125,0
2012-06-08,23,156804848,0,56.82,3.746,138.1174144,4.125,0
2012-06-15,23,154366768,0,64.73,3.683,138.129536,4.125,0
2012-06-22,23,152204256,0,71.82,3.629,138.1629,4.125,0
2012-06-29,23,145178208,0,64.23,3.577,138.1962624,4.125,0
2012-07-06,23,154537024,0,70.86,3.538,138.229632,4.156,0
2012-07-13,23,138492160,0,69.19,3.561,138.263,4.156,0
2012-07-20,23,138133920,0,71.13,3.61,138.2331904,4.156,0
2012-07-27,23,132293232,0,69.31,3.701,138.203392,4.156,0
2012-08-03,23,141692624,0,71.51,3.698,138.1735808,4.156,0
2012-08-10,23,143631168,0,71.12,3.772,138.1437696,4.156,0
2012-08-17,23,151013152,0,69.97,3.84,138.1857152,4.156,0
2012-08-24,23,170222096,0,64.63,3.874,138.2814464,4.156,0
2012-08-31,23,157746880,0,68.34,3.884,138.3771904,4.156,0
2012-09-07,23,142716224,1,66.74,3.921,138.4729344,4.156,1
2012-09-14,23,127904160,0,61.37,3.988,138.5673,4.156,0
2012-09-21,23,133862752,0,56.8,4.056,138.6534,4.156,0
2012-09-28,23,131903504,0,53.71,4.018,138.7395,4.156,0
2012-10-05,23,146461664,0,56.65,4.027,138.8256,4.145,0
2012-10-12,23,141292528,0,48.1,4.029,138.9117,4.145,0
2012-10-19,23,136315584,0,47.89,4.0,138.8336128,4.145,0
2012-10-26,23,134745456,0,50.56,3.917,138.7281664,4.145,0
2010-02-05,24,138872560,0,22.43,2.954,131.5278976,8.326,0
2010-02-19,24,138536256,0,31.05,2.909,131.637,8.326,0
2010-02-26,24,115872272,0,33.98,2.91,131.686,8.326,0
2010-03-05,24,141238736,0,36.73,2.919,131.735,8.326,0
2010-03-12,24,130934016,0,42.31,2.938,131.784,8.326,0
2010-03-19,24,122251128,0,46.09,2.96,131.8242944,8.326,0
2010-03-26,24,125831152,0,48.87,2.963,131.863128,8.326,0
2010-04-02,24,147832128,0,45.22,2.957,131.9019648,8.211,0
2010-04-09,24,137957968,0,62.06,2.992,131.9408128,8.211,0
2010-04-16,24,126826672,0,51.08,3.01,131.9809,8.211,0
2010-04-23,24,126411704,0,51.07,3.021,132.0226688,8.211,0
2010-04-30,24,125987720,0,51.48,3.042,132.0644352,8.211,0
2010-05-07,24,140970496,0,66.65,3.095,132.1062,8.211,0
2010-05-14,24,134678336,0,51.31,3.112,132.152128,8.211,0
2010-05-21,24,128348288,0,60.44,3.096,132.2230272,8.211,0
2010-05-28,24,147386816,0,69.59,3.046,132.2939392,8.211,0
2010-06-04,24,156666896,0,71.99,3.006,132.3648384,8.211,0
2010-06-11,24,137545824,0,64.84,2.972,132.4357376,8.211,0
2010-06-18,24,135416816,0,67.17,2.942,132.4733312,8.211,0
2010-06-25,24,139907376,0,74.9,2.958,132.4976,8.211,0
2010-07-02,24,156338800,0,71.12,2.958,132.5218688,8.117,0
2010-07-09,24,166550256,0,79.04999999999998,2.94,132.5461376,8.117,0
2010-07-16,24,141869712,0,76.56,2.933,132.5667712,8.117,0
2010-07-23,24,133374032,0,75.26999999999998,2.924,132.5825792,8.117,0
2010-07-30,24,138751760,0,75.90999999999998,2.932,132.5983872,8.117,0
2010-08-06,24,144281920,0,74.54,2.942,132.6141952,8.117,0
2010-08-13,24,138424368,0,74.17,2.923,132.63,8.117,0
2010-08-20,24,137530752,0,72.17,2.913,132.6616192,8.117,0
2010-08-27,24,135005936,0,67.0,2.885,132.6932224,8.117,0
2010-09-10,24,147449856,1,67.11,2.837,132.7564544,8.117,1
2010-09-17,24,127329544,0,60.31,2.846,132.7670656,8.117,0
2010-09-24,24,116941328,0,64.3,2.837,132.7619328,8.117,0
2010-10-08,24,136194496,0,54.82,2.903,132.7516672,8.275,0
2010-10-15,24,130080672,0,52.83,2.999,132.7633536,8.275,0
2010-10-22,24,123487536,0,48.69,3.049,132.8171008,8.275,0
2010-10-29,24,124492592,0,57.29,3.055,132.8708352,8.275,0
2010-11-05,24,128535800,0,42.2,3.049,132.9245824,8.275,0
2010-11-12,24,131287704,0,41.76,3.065,132.9783168,8.275,0
2010-11-26,24,177927648,1,41.92,3.186,132.836928,8.275,1
2010-12-10,24,159301280,0,27.11,3.255,132.6764,8.275,0
2010-12-17,24,166352576,0,27.99,3.301,132.680448,8.275,0
2010-12-24,24,238601568,0,27.74,3.309,132.7477376,8.275,0
2010-12-31,24,120860008,1,25.9,3.336,132.8150272,8.275,1
2011-01-07,24,117864168,0,30.72,3.351,132.8823168,8.252,0
2011-01-21,24,110717040,0,23.69,3.391,133.0285184,8.252,0
2011-01-28,24,112692136,0,17.91,3.402,133.1059712,8.252,0
2011-02-04,24,122518208,0,23.83,3.4,133.183424,8.252,0
2011-02-11,24,134124064,1,26.51,3.416,133.260872,8.252,1
2011-02-18,24,136015008,0,34.04,3.42,133.3701376,8.252,0
2011-02-25,24,123512136,0,26.09,3.452,133.4921472,8.252,0
2011-03-04,24,134699456,0,31.36,3.605,133.614144,8.252,0
2011-03-18,24,116839728,0,43.39,3.796,133.8492288,8.252,0
2011-03-25,24,115869312,0,36.88,3.789,133.9587456,8.252,0
2011-04-08,24,127367032,0,44.7,3.895,134.1777792,8.211999999999998,0
2011-04-15,24,124557664,0,52.36,3.981,134.278464,8.211999999999998,0
2011-04-29,24,119776120,0,60.48,4.117,134.4357376,8.211999999999998,0
2011-05-06,24,133963032,0,55.75,4.192,134.514368,8.211999999999998,0
2011-05-13,24,131195016,0,58.49,4.211,134.593,8.211999999999998,0
2011-05-27,24,131115376,0,65.74,4.134,134.7677696,8.211999999999998,0
2011-06-03,24,155483760,0,73.12,4.069,134.8551552,8.211999999999998,0
2011-06-10,24,137384192,0,70.02,4.025,134.9425536,8.211999999999998,0
2011-06-17,24,132035920,0,64.34,3.989,135.0837376,8.211999999999998,0
2011-06-24,24,130485064,0,68.88,3.964,135.2652672,8.211999999999998,0
2011-07-01,24,144559664,0,70.27,3.916,135.4468,8.358,0
2011-07-08,24,156734000,0,72.56,3.886,135.6283392,8.358,0
2011-07-15,24,135693888,0,74.43,3.915,135.783744,8.358,0
2011-07-22,24,135767232,0,79.29,3.972,135.8738432,8.358,0
2011-07-29,24,131097304,0,74.84,4.004,135.9639296,8.358,0
2011-08-05,24,141761680,0,74.64,4.02,136.0540288,8.358,0
2011-08-12,24,140281808,0,72.51999999999998,3.995,136.144128,8.358,0
2011-08-19,24,135203984,0,69.93,3.942,136.183136,8.358,0
2011-08-26,24,140237216,0,69.94,3.906,136.2136192,8.358,0
2011-09-02,24,119610544,0,68.14,3.879,136.244096,8.358,0
2011-09-09,24,152745520,1,68.32,3.93,136.2745856,8.358,1
2011-09-16,24,122753600,0,65.56,3.937,136.3145,8.358,0
2011-09-23,24,123237648,0,60.61,3.899,136.367,8.358,0
2011-09-30,24,124624264,0,68.0,3.858,136.4195,8.358,0
2011-10-07,24,140591440,0,53.87,3.775,136.472,8.454,0
2011-10-14,24,133331504,0,60.21,3.744,136.5150976,8.454,0
2011-10-21,24,128356344,0,56.6,3.757,136.5017728,8.454,0
2011-10-28,24,130714272,0,48.0,3.757,136.488448,8.454,0
2011-11-04,24,138586032,0,39.87,3.738,136.475136,8.454,0
2011-11-11,24,142507856,0,46.78,3.719,136.4618112,8.454,0
2011-11-18,24,129753568,0,48.17,3.717,136.4666624,8.454,0
2011-11-25,24,176123568,1,41.83,3.689,136.4788,8.454,1
2011-12-09,24,152961552,0,42.3,3.627,136.5030656,8.454,0
2011-12-16,24,162499440,0,36.0,3.611,136.5335168,8.454,0
2011-12-23,24,216834416,0,36.93,3.587,136.5883904,8.454,0
2011-12-30,24,136397312,1,33.45,3.566,136.643264,8.454,1
2012-01-06,24,125158192,0,32.86,3.585,136.698128,8.659,0
2012-01-20,24,115199384,0,25.73,3.705,136.8564224,8.659,0
2012-01-27,24,105729040,0,31.92,3.737,136.9598336,8.659,0
2012-02-03,24,124969696,0,38.61,3.796,137.0632576,8.659,0
2012-02-10,24,140346080,1,33.82,3.826,137.1666816,8.659,1
2012-02-17,24,132637008,0,33.92,3.874,137.258304,8.659,0
2012-02-24,24,130323312,0,37.35,3.917,137.3411072,8.659,0
2012-03-02,24,121399440,0,35.36,3.983,137.4238976,8.659,0
2012-03-16,24,123929912,0,48.68,4.021,137.584384,8.659,0
2012-03-23,24,122172392,0,59.51,4.054,137.655296,8.659,0
2012-03-30,24,123010616,0,47.28,4.098,137.7261952,8.659,0
2012-04-06,24,152473424,0,45.25,4.143,137.7970944,8.983,0
2012-04-13,24,128578384,0,48.65,4.187,137.868,8.983,0
2012-04-27,24,119433464,0,49.26,4.163,137.9781376,8.983,0
2012-05-04,24,130655168,0,52.14,4.124,138.0332,8.983,0
2012-05-11,24,135539184,0,58.7,4.055,138.0882688,8.983,0
2012-05-25,24,140789760,0,65.79,3.979,138.1101952,8.983,0
2012-06-01,24,146772224,0,71.79,3.915,138.1138048,8.983,0
2012-06-08,24,140631312,0,59.93,3.871,138.1174144,8.983,0
2012-06-15,24,136444592,0,68.28,3.786,138.129536,8.983,0
2012-06-22,24,143470960,0,72.29,3.722,138.1629,8.983,0
2012-07-06,24,164509776,0,77.18,3.646,138.229632,8.952999999999998,0
2012-07-13,24,140547584,0,75.36,3.689,138.263,8.952999999999998,0
2012-07-27,24,130733912,0,73.62,3.82,138.203392,8.952999999999998,0
2012-08-03,24,144037408,0,73.26,3.819,138.1735808,8.952999999999998,0
2012-08-10,24,149705488,0,75.53,3.863,138.1437696,8.952999999999998,0
2012-08-17,24,139797056,0,72.87,3.963,138.1857152,8.952999999999998,0
2012-08-24,24,130372656,0,68.13,3.997,138.2814464,8.952999999999998,0
2012-08-31,24,134455888,0,71.18,4.026,138.3771904,8.952999999999998,0
2012-09-07,24,147713472,1,72.81,4.076,138.4729344,8.952999999999998,1
2012-09-14,24,124290952,0,64.28,4.088,138.5673,8.952999999999998,0
2012-09-21,24,126115848,0,61.25,4.203,138.6534,8.952999999999998,0
2012-09-28,24,125927840,0,58.86,4.158,138.7395,8.952999999999998,0
2012-10-05,24,141672048,0,60.35,4.151,138.8256,8.692999999999998,0
2012-10-12,24,141630112,0,51.64,4.186,138.9117,8.692999999999998,0
2012-10-19,24,125541488,0,52.59,4.153,138.8336128,8.692999999999998,0
2012-10-26,24,130718232,0,55.16,4.071,138.7281664,8.692999999999998,0
2010-02-05,25,67723160,0,21.1,2.784,204.2471936,8.186999999999998,0
2010-02-12,25,58336400,1,19.64,2.773,204.3857408,8.186999999999998,1
2010-02-19,25,67626064,0,24.16,2.745,204.4321024,8.186999999999998,0
2010-02-26,25,62851656,0,29.16,2.754,204.4630912,8.186999999999998,0
2010-03-05,25,66575008,0,29.45,2.777,204.4940672,8.186999999999998,0
2010-03-12,25,66062000,0,40.05,2.818,204.525056,8.186999999999998,0
